"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"231",0.174032666861991,0.0961914638783522,0.078313578947498,0.0484155431299685,0.0533239266966316,0.0505477838319114,0.0494321621417521,0.0449527244457768,0.0354950821478665,0.0272926618084222,0.0196735162707309,0.0213674015310807,0.015239239392041,0.0196393664706686,0.0266553951305535,0.0165215555963359,0.0169106620984756,0.0222076867642227,0.0154468058676519,0.0116482293587142,0.00525305232029364,0.015585405678881,0.00732402320852324,0.00571502775940649,0.00321376688962151,0.00515681128589724,0.00485439484351164,0.00803237110118645,0.0174108023061972,0.00906550984246884,0.00737993104990973,0.00821698866751805,0.00739714327192444,0.00534443995551458,0.0193516012697322,0.00792201381829719,0.00406593339297679,0.00538300511623415,0.00840124731179611,0.00161907853946464
"232",0.171846299694045,0.0946406901681159,0.0769300525551629,0.0480151625745051,0.0523946087636897,0.050071153424,0.0477032835073113,0.0443792955508352,0.0344592760618136,0.0276497196283646,0.0190706183383007,0.021413199645591,0.0149490617413849,0.0195432856709451,0.0256117551036044,0.016386615211062,0.0174355423372083,0.0226085466845712,0.0154054167677131,0.0121177178726879,0.0060625457215969,0.0145815098665606,0.00788195695319001,0.00664803153135516,0.00389191236720618,0.00567480903777798,0.00575109693713344,0.00817871046340288,0.0170747572627012,0.00904673984241125,0.00765231181228444,0.00905620221931426,0.00789424210329231,0.00592852061677801,0.0194588297873675,0.00893411163986068,0.00519521530164215,0.00656451571826173,0.0087434002013476,0.00314927931560377
"233",0.162781065482049,0.0903699922825283,0.0738616678950991,0.0462818117811378,0.0503888209992986,0.0485583511134297,0.0460476661788352,0.0428480243259099,0.0336650373117126,0.0274558458248668,0.0193259196592732,0.021650146031162,0.0157001075282084,0.0201684529677012,0.0256199064318791,0.0169704391247186,0.0177726619784273,0.0228061906328801,0.0158657910068611,0.0126182598405295,0.00707316738905374,0.0153661872278404,0.00877392817187958,0.00772982348056371,0.00579299348410911,0.00688718802183973,0.00684939912285257,0.00943420567757858,0.0178646988975435,0.0103848811953108,0.00855157836628689,0.0104648165732963,0.00924018199237831,0.00721717423797176,0.0197143784808218,0.0100404288659271,0.0063421578762106,0.00753451345606178,0.00987386358850843,0.00410827549745761
"234",0.167377377919593,0.0938063833165476,0.0764641127738756,0.0470249106063413,0.0522848573874665,0.0496867676239499,0.0485019710087465,0.0437597924941123,0.0343470747921182,0.0277695820655055,0.0195879363335826,0.0216868456945048,0.0156194520098618,0.0197983215515966,0.0262798910908861,0.0167665712801172,0.0177571579967924,0.0223297718831616,0.0157770983981943,0.0120621494248334,0.00605905440940857,0.0155611288215739,0.00789009880961068,0.0070493729292921,0.00456082700730796,0.00633126370242419,0.00584944211707797,0.00859051127378283,0.0180249455147821,0.00957969346259421,0.00772912317160967,0.00890740538059324,0.00843866065021214,0.00614715607423735,0.0189214312875508,0.008969338167347,0.00557545288338887,0.00611145078731912,0.00860039813990838,0.00241521975819151
"235",0.164346740223971,0.0916413301728191,0.0754195504594286,0.0472567241213202,0.0516716971258992,0.0494915264086194,0.0481988740820493,0.043527853735166,0.0342272525009436,0.0280979664577577,0.0198196529007862,0.0219739249736399,0.0159142960869923,0.0200987889726672,0.026600184037426,0.0170499168379533,0.0176487197868079,0.0224589635451851,0.0163460343061585,0.0125003706570937,0.00615717511524436,0.0160822628021171,0.00847522817769317,0.00711330357255216,0.00444575266287186,0.00657033093965504,0.00599758636493203,0.00895032626357089,0.0180703081423044,0.0102174626457679,0.00824637966104243,0.00939592558374562,0.00849142586354829,0.00576445527907267,0.0192988659681534,0.00894031074444341,0.00550460486135323,0.00615587057836332,0.00915825693471562,0.00267380044616898
"236",0.166828691260232,0.0931943550106473,0.0764331706356091,0.047432914722219,0.052286096245827,0.0498765522531628,0.0487130121937877,0.0437198290601343,0.0346556176865575,0.0283690239152762,0.0200135027078065,0.0219697386286759,0.0156433811686775,0.0196125486780707,0.0267895110569433,0.0169933194014776,0.0176073191142507,0.0220383694094625,0.0164086757783575,0.01245193128183,0.00544536200586247,0.0161812161963355,0.00824948665792928,0.00643390157786439,0.00397452941259044,0.00617380565786854,0.00566823984125629,0.0088606303727983,0.0184490415513632,0.00970849192241106,0.00760617742957084,0.00912385032555916,0.00796294320740408,0.00521496702815618,0.0193914572139496,0.00862747489374799,0.00504995412401832,0.00552374241474494,0.00921180191901528,0.00210536603854824
"237",0.170070657566134,0.0945877889791495,0.0774861542754898,0.0475853739988974,0.0522792395351571,0.0497872087031675,0.0487437106200913,0.0437654497352346,0.0342432977513028,0.0274392286957167,0.0192961172287115,0.0216589058345698,0.0154031730138491,0.0194509130483291,0.0262856389052177,0.0164733829313281,0.017110982668504,0.0219336557938608,0.015817516013645,0.012284635930419,0.00576841121947295,0.0156339929249744,0.0081939975069237,0.0062425474795485,0.0043341057355176,0.00605702390874515,0.00554731096962321,0.0082179274927188,0.0175036312560322,0.00938079207050323,0.00780957028927853,0.00928492331331776,0.00814406114984926,0.00574151801277977,0.0192207100478712,0.00829594795960933,0.00533342470533964,0.0059556700897751,0.00924465448235972,0.00238674815698442
"238",0.174352683383739,0.0958883909516393,0.0787507357387913,0.0480815006453887,0.0524455539395602,0.050077427481045,0.0484306328515622,0.0441477600036951,0.034230051622807,0.027490686640476,0.0189170894947676,0.0214663165431181,0.0151847264256204,0.0196934786403347,0.0259377233986047,0.0160488737604162,0.0167269364051828,0.0219659358889643,0.0153192984191857,0.0119558328744167,0.00567013049704749,0.0153956478372865,0.0078217154941144,0.0061550081767778,0.0036722325481303,0.00568153572561449,0.00521493610706647,0.0075344655308419,0.0175128823716531,0.00935088158248266,0.00773731483975596,0.00894453788296505,0.00773001378700419,0.00527184920072351,0.0191276405627672,0.0081614895950692,0.00505201107057843,0.00578499945172002,0.00879323086064588,0.00227584176844072
"239",0.168275062334689,0.0929307295851622,0.0758949528008303,0.0472857052757294,0.0511372825638574,0.0491475947135261,0.0468427081404291,0.0434589215691747,0.0341059129774515,0.0273453861340822,0.0189905459366764,0.0216693126636629,0.0156181381214738,0.0200415951457928,0.0254014264361403,0.0163201267694145,0.0175549242511088,0.0220902330520061,0.0157895962244152,0.0127621166378989,0.00631917041459823,0.0154688755204579,0.00867017627616297,0.00712726717154183,0.0038558010444834,0.00648939679673942,0.00619921306243159,0.00839356073966763,0.0177827806984158,0.00969592405805801,0.0085257384691434,0.00978383204043347,0.00846927094056773,0.00614288518632769,0.0197211488157301,0.00937644694398661,0.00545162717373805,0.00672675238758062,0.00942928568844179,0.00370857523797232
"240",0.163638903162266,0.0911983665125229,0.0750762461954357,0.0468440948800463,0.050988931353511,0.0489935351017134,0.0475708431851777,0.0436393466258572,0.0344818241996337,0.0275159046604693,0.0197342233301557,0.0217898805823591,0.0160754801598553,0.0204302145065738,0.026234335434602,0.0170965698200378,0.0175456713187224,0.0223336864378858,0.0162135961377221,0.0128455094728319,0.00633119274444069,0.0159706568847212,0.00864581416520023,0.00716390358051817,0.00444535345443998,0.00673367933882083,0.00644666203125423,0.00881035389257008,0.0178928819101669,0.00996985475712072,0.00859241925983234,0.00961995008061673,0.00852027038977987,0.00653282606104446,0.0197928744557265,0.00941912014142706,0.00544257186343001,0.00666647239815485,0.0093802711516538,0.00337570836170229
"241",0.167712494402244,0.093487885045971,0.0767204617821651,0.047553679862001,0.05269123147641,0.049290300584037,0.0485636685266598,0.0443129873234782,0.0350057824318582,0.0281372107132585,0.0200644504615102,0.0216641463495025,0.0159263634515471,0.0197275651964419,0.0265190978643552,0.0166402024582199,0.0172898054858005,0.0221273574589488,0.0164291943772776,0.0121446526868819,0.00548975355708561,0.01601735813433,0.00812185101862108,0.00650312933160903,0.00374197148347747,0.00614262222571288,0.0055012014021278,0.0083889469453888,0.0178855496635914,0.00954817062913795,0.00798131380850495,0.00883973658329449,0.00794171723082819,0.00568581444192967,0.0192980697389326,0.00868093232275771,0.00482519298144738,0.0060348704502713,0.00901517423003945,0.002348085882344
"242",0.171354871870606,0.0944799573806395,0.0778254848670672,0.0477419463273154,0.0525003140009652,0.0494608389814091,0.0485916371358163,0.0442871441324977,0.0348226431427852,0.0274755421842003,0.0192779801397594,0.0215119907884175,0.0154222542662606,0.0196399682269351,0.0262627898258553,0.0164002816842968,0.0169890841426234,0.0215774461402372,0.0157857649186326,0.0120172758695839,0.00583446026760449,0.0157226766485307,0.00791641356108453,0.00603312006766892,0.0040384756510773,0.00619095748392182,0.00504026856059718,0.00786118691808618,0.0171881386445958,0.00940080793056643,0.00814751834614916,0.00911735506968452,0.00798676702837386,0.00565017327580562,0.0190321957686019,0.00826593134753724,0.0051375394846154,0.00618994983055792,0.00928378219611265,0.00253706589292499
"243",0.168983289599007,0.093048485935535,0.0764815037949649,0.0470700262104408,0.0520047832219038,0.0490203116480876,0.0474043402308103,0.043779361434461,0.033964844819958,0.0273395489393104,0.0189633063813608,0.0217684955997251,0.0156215691342209,0.020074860976976,0.025972123973161,0.0164445597914191,0.0169281298211028,0.0217552990237207,0.0157494965854506,0.0125469519682734,0.0062725414226367,0.015584599149948,0.00845595966334976,0.00667896616506687,0.00448096383019529,0.00641395162375069,0.0057270658175934,0.00796268980224047,0.0176105825395936,0.010069587870898,0.008566227219262,0.00955544709039786,0.00803144070578025,0.00608272249817773,0.0192594990405101,0.00884042407918431,0.00580918384149279,0.00686238864839558,0.00958707195987752,0.00322739794175997
"244",0.170469482882304,0.0942492823296717,0.0778385415136773,0.0475330269379408,0.0524006901839666,0.0500390982984062,0.0483097706721759,0.0444206753127307,0.0352212645948109,0.0274641130778717,0.0193833121216197,0.0221671403024321,0.0156262483707105,0.0201360368171516,0.0266974510962176,0.0166222521835059,0.0169709088180599,0.0217544168057146,0.0155412062119511,0.0123083613233284,0.00579122716176149,0.015743150483292,0.00784906632611685,0.00589762891224538,0.00371752445779018,0.00576142409614626,0.00555378241706389,0.00775788079675739,0.0174319932039727,0.00960033650306809,0.00802570590973834,0.00896534831423287,0.00770573259569,0.0054741274472222,0.019533542460434,0.00827042261034635,0.00469390905236877,0.00617456053915819,0.00879105897196466,0.00210829788638378
"245",0.169744324555838,0.0939009900809542,0.0769728624103317,0.0470915710506003,0.0519827313614482,0.0494246809187276,0.0473973448446953,0.0437894345105632,0.0342118666181842,0.0273392285004586,0.0191735808229886,0.0216317111434372,0.0154707777214567,0.0201510855923971,0.0260978312603239,0.0161404693258649,0.0169517598517342,0.0217762680826824,0.0152515653686431,0.0122629475967166,0.00616090771997634,0.0156045561876472,0.00808185294408918,0.00667680124335415,0.00437627763579126,0.0061806737366107,0.00586249565456139,0.00781833144180698,0.0176277811058816,0.0102990727227288,0.00839056720024702,0.0096269049518658,0.00830916031998356,0.00586563749076104,0.0192664168457132,0.00862106520368196,0.00556991280542956,0.00658633983517179,0.00920678941274618,0.00310542392390615
"246",0.166550999617628,0.093161192581856,0.0762306802533321,0.047437424506581,0.0516699779003009,0.0495999771918663,0.0479613401349094,0.0438036572540654,0.0345689429309165,0.0274365933866283,0.0193736516752848,0.0221009873749453,0.0155141350640483,0.0205297701106568,0.0268705518633886,0.0168746635728029,0.0173182881993218,0.0224111354684934,0.0157390502048908,0.0124607018985108,0.00602553475594565,0.0160108055743683,0.00795654549965475,0.00658173044852381,0.00410182352304084,0.00602982061629763,0.00594495404202806,0.00813148232274583,0.0179681132861786,0.010344040887799,0.00832045564720005,0.00959966108825105,0.00816369991797101,0.00573120680576245,0.0193998592111046,0.00883693835995527,0.00527255962839464,0.00620070468325932,0.00909789651197455,0.00266844599911724
"247",0.175154860866965,0.0971668006323894,0.0795284658993804,0.0487483011442422,0.0533506871641104,0.0508656893073922,0.0497428016433808,0.0453757372259496,0.0354121213336674,0.0278028358279821,0.0196894892737348,0.0219441389017968,0.0150085645790168,0.0199541061029021,0.0267796560356701,0.0164096538157823,0.0168661858143157,0.0224914907732897,0.015294191919528,0.0115362046355808,0.00474715360419755,0.0157044874866085,0.00653574217239876,0.00555638911768995,0.00260145659593483,0.00486712548021556,0.00483003668948813,0.00719393099002292,0.0176506682233568,0.00935392271036298,0.00703275746513061,0.00847529099275189,0.007252320383307,0.00429768960732376,0.0190188279070756,0.00781322608520084,0.00378780873777224,0.00487698139211338,0.00816561511642385,0.00111658634554835
"248",0.168188097534005,0.0929799072440135,0.0760465341900371,0.0475998593362014,0.0515747119288187,0.0487760583407819,0.0466998644155103,0.043339683990634,0.0341486272279687,0.027521859818542,0.0193563037861867,0.0217620478059728,0.0149643585671107,0.0201723830283178,0.0258717941613138,0.0164233808606241,0.0175626852326168,0.0229228433066688,0.0154793125733991,0.0123198940394276,0.00664806128578614,0.0150798306171971,0.00797175887792744,0.00748690372983605,0.00442328297508589,0.0062671854691572,0.00591818471330206,0.00815803339129586,0.017361096816292,0.00958446216776449,0.00812667752461173,0.00975159990400677,0.00846518624393845,0.00630425075057884,0.0194255639015231,0.00939966283641192,0.00592485358995958,0.00716693587812184,0.00907503349126635,0.0037512284477869
"249",0.167045067302696,0.0931767006013215,0.075999175666893,0.047480865077669,0.0514875183457166,0.0492651270588977,0.0481988289686149,0.0440689832097261,0.0348604541078224,0.027345827483426,0.0195520747208735,0.0220211434147875,0.0157182639615181,0.020201734844601,0.0261310523649288,0.0167528966630588,0.0175735622099335,0.0226502264362812,0.0156818224498162,0.0122773632178814,0.00622136587165595,0.0156926050561568,0.00796276480922973,0.00671216425348938,0.00413099759579692,0.00626404705272022,0.00588343627778358,0.00828306889575619,0.0173062438554446,0.0097293218966604,0.00810285739410787,0.00951262447164208,0.0082398269726965,0.00612560400258893,0.0197489338508877,0.00894406704169633,0.00503542500819845,0.00689739450985661,0.00878815624682467,0.00293040683034376
"250",0.168462058264916,0.0935379947339188,0.0769476978081697,0.0476634936290749,0.0522410987774316,0.0494998346669507,0.048404790287841,0.0447148608607134,0.0349137455972297,0.0275816648692081,0.0198182472467639,0.0221215569595915,0.015524282693123,0.0202226037800033,0.0264766524928161,0.0170982832933853,0.0174200844492345,0.0225148739225632,0.0156368933118948,0.0119982574177172,0.00570394756514032,0.0157881711203141,0.00763187695042794,0.00665336221064653,0.00359533097558724,0.00602520758384646,0.0056581668264541,0.00828693988029749,0.0177235278142616,0.00972794441249964,0.00781445611438238,0.00910679071043002,0.00799830816372023,0.00555254002591866,0.0195541609140635,0.00835450639964709,0.00459224694326888,0.00633941780020644,0.00868698240064479,0.00240714012569589
"251",0.169995806423787,0.094031004351307,0.0766035871878676,0.0475357612402427,0.0517115099998227,0.0493904518732306,0.04783521904251,0.0443082452051981,0.0346728969837759,0.0272031337115783,0.0191155822306522,0.021438605247936,0.0153244072227826,0.0198990155591809,0.0260683356663324,0.0163262689053752,0.0168795025903749,0.0224610326124525,0.0154386204787112,0.0119529940597876,0.00622653450707207,0.0155196691786915,0.00800902009481974,0.00651995267902669,0.00440970185697097,0.00617031261481824,0.00593900797489797,0.00807220583433846,0.0172641272554839,0.00975696850161575,0.00819626929647508,0.00962576372579086,0.00850400815187366,0.0060459508720552,0.0190885684939166,0.00876331237179122,0.00501920736020875,0.00636916719436333,0.0093114702450715,0.00299680119781251
"252",0.170287063534273,0.0944822057280966,0.0774306277109366,0.0478581687742044,0.0522430826932536,0.0498413074894887,0.0481857000006405,0.0449929393923082,0.0350316871100243,0.0274058597927373,0.0193497046684823,0.0218018701401634,0.0156423216752427,0.0202932391693633,0.0266526894640259,0.0166187618095879,0.0173392419914189,0.023115198264262,0.0156550583842205,0.0118994668255677,0.0056694438633831,0.015652629213203,0.00746011444434782,0.00640437705638104,0.00356476150729467,0.00560104981064638,0.00534967627510596,0.00788449218943594,0.0177064319177939,0.00978038136227666,0.0078666148307594,0.00914717188707212,0.00790098413498646,0.00526168506655347,0.0193668799620205,0.00820956151910504,0.00445439587731218,0.00570864785472325,0.00889670503734549,0.00198780157195592
"253",0.168174043425261,0.093393830517841,0.0762372059745172,0.047054530878657,0.0515332148860448,0.048791139621676,0.0474915907265171,0.0439548850441517,0.034343087539486,0.0274163152122637,0.0190934842050429,0.0216993138148497,0.0154390227214696,0.0202048653096207,0.0258487087278912,0.0163208110673129,0.0170877086384023,0.0225155554147783,0.015389954213922,0.0123591181223566,0.00640117403263357,0.0150145843091226,0.00800956461719972,0.00703280430454262,0.00400954436942912,0.00584371758508948,0.00600308757347075,0.00820564766767144,0.017479869227905,0.0101108063801032,0.00873434901236842,0.0101781742797122,0.00864481015987649,0.00623279680798545,0.0195020548674491,0.00902107223048583,0.00554043133488133,0.00681675856839648,0.00948829007604652,0.00338207653356822
"254",0.169440671014242,0.094360579101987,0.0772716904464695,0.0476871484654443,0.0525650914226124,0.0496702864663826,0.0485565124071076,0.0443989254955682,0.0352198021749412,0.0274109849518732,0.0194331235792167,0.0217526008949387,0.0156823101047516,0.0199503309294214,0.0262708125313245,0.0165681701120746,0.0171821343532895,0.0228575764252592,0.0155624588584839,0.0121639953856312,0.00579841261343455,0.0154518320784616,0.00761072760636228,0.00631621259141755,0.00364519598001332,0.00538775548441888,0.00545723359147184,0.00814602013803266,0.0175425118980484,0.00971866628223028,0.00805973018653979,0.00929881973059643,0.00793759745719497,0.00569747011812816,0.0195735562715848,0.00849847044022045,0.00452313845655165,0.00616763923349728,0.00882215768029099,0.00234164704048519
"255",0.16889761941808,0.0936191606453705,0.0765048003432763,0.0471683361508411,0.0519545732961047,0.0491507405612457,0.0473507402442494,0.0435593933155442,0.0346030617587633,0.0273664243842347,0.0189295531783032,0.0217783004745862,0.0154447552655441,0.0199991814117596,0.0259455483088821,0.0163499977354468,0.0170782182659443,0.0226003941580011,0.0151697807985658,0.012453633853771,0.00642542366128378,0.0151844514374791,0.00790031012087595,0.00666529270719888,0.0040521099429849,0.00547958800226582,0.00592101016751837,0.00811386421688714,0.0176476167329094,0.0100478075518789,0.0089411893531177,0.00994109867426319,0.00873916260500559,0.00615826475728588,0.0195797540939312,0.00878191943955955,0.00533764847135641,0.00674494983455008,0.00914061529468814,0.00327370936644571
"256",0.168826317100326,0.0940356556800062,0.0770057569154764,0.0475855787992039,0.0524209951771928,0.0494945870224573,0.04827845789193,0.0444880757471208,0.0350978047651722,0.0274781461356594,0.0192910279322544,0.0219933629804525,0.0158238064941494,0.0199909004927191,0.0263934230702332,0.016893422352109,0.0174434100319561,0.0228336871976693,0.0153924318585326,0.0121444718946663,0.00602580780668524,0.0155527288803994,0.00766631486152086,0.00627953508698857,0.00367321480584305,0.00530553968441668,0.00550770553963879,0.00823889304255113,0.0176791611546297,0.00969912576086876,0.00841760087784298,0.00927780213542687,0.00807636497123595,0.00561683650203973,0.0197519609036813,0.00851569932772165,0.00448506208293518,0.0061882349727155,0.00868146655385779,0.00244962550971365
"257",0.166134667108552,0.0924376439392966,0.0754221236114544,0.0465026110569009,0.0513457921836941,0.0486857839144914,0.0468292972545037,0.043604730089829,0.0341874912874017,0.0273646347422722,0.0193333461110602,0.0217081393897686,0.0154929083156287,0.0198267104956866,0.0259092312580731,0.0168975916535282,0.0173024351327901,0.022637493480411,0.0150367194871337,0.01238756303488,0.00683192803901166,0.0156824451856883,0.00827908642422498,0.0072536396689023,0.00474631107550396,0.00616214056900242,0.00627162883690119,0.00852445892510026,0.0177798856038952,0.0103355549882574,0.00878235525450114,0.0100983604219337,0.0088559052948812,0.00648998434604806,0.0194561780402726,0.00892657959520995,0.00584596543024958,0.00725734518576267,0.00955987543989414,0.00381345812740338
"258",0.169718521212263,0.095234856570523,0.0772407098894978,0.0473786809923935,0.0528528775424299,0.0498290726790709,0.0491799652053146,0.0443549105002643,0.0352190915177365,0.0272955088830732,0.0196487804665489,0.0218101875210358,0.0154552304220654,0.0196217316262183,0.0267672517401005,0.0167265714102687,0.0168793564953624,0.0224410572498793,0.0151828711433533,0.0122831136424042,0.00577112831753337,0.015866828903703,0.00768901621950516,0.00615275653894402,0.00387393300821818,0.00550697983968692,0.00531105594510385,0.00846803090795006,0.017132317396735,0.00950910809914343,0.00781509542874205,0.00872957804667198,0.00754905150649108,0.00566704896660263,0.0193747913159517,0.00844529045747842,0.00485280585961334,0.00605738272526536,0.00884054670089666,0.00226690710596013
"259",0.16962794967148,0.09433076885279,0.0765872871101402,0.0468647424134254,0.0521274899778037,0.0494067626536619,0.0474093068443657,0.0438346312453181,0.0346355174287023,0.0271757107190909,0.0188452949104501,0.0216400467967605,0.0156774490110428,0.0196936817687259,0.0261365513824984,0.0164388564088974,0.0171512511543332,0.0222516600974992,0.0152691946682634,0.0124346211338354,0.00631839979171656,0.0152740320377214,0.00779772254500002,0.00668321613198757,0.00382869576823929,0.00553387200317868,0.00551745835341065,0.0083270701615943,0.0174995004469468,0.0100426812381449,0.00873866026770634,0.0100380860983727,0.00819981122896181,0.00607001805261257,0.0194115665190038,0.00856812034872946,0.00556035693409342,0.00678562146844416,0.00920109097723241,0.00306524537781832
"260",0.166136784517333,0.092747236940295,0.075735813584105,0.046682820150061,0.0519964290616629,0.0492814789030542,0.0476159671234079,0.0440953808877054,0.0351295462847401,0.027106366509334,0.0192647235720517,0.0219037978099272,0.0159519945666841,0.0202201453987232,0.0262892414380583,0.0171873944861308,0.0176178844389161,0.0227647621805917,0.0156155684883451,0.0126223558307602,0.00627372432763119,0.0157588429096344,0.00798305771774825,0.00665059001433734,0.00376347739803458,0.00554201313929201,0.00602000261987665,0.00866693089087711,0.0178215220196929,0.0101543917690753,0.0085971664960089,0.00976135845432489,0.00830815387557522,0.0060347184729179,0.0200147673991004,0.00879222664723017,0.00518106049807382,0.00671961618835616,0.00911989701176728,0.00287078997855854
"261",0.16623403349716,0.0929844359285139,0.0756569345670028,0.0468307068512694,0.0521674270224455,0.0492468179959261,0.0479640357986707,0.0443362261335368,0.0347164178545691,0.0271673859572383,0.0195334276843944,0.0222758935783407,0.015646996795373,0.0203910516465864,0.0269888967543389,0.0173115631797396,0.017337629292688,0.0228943009298749,0.0154987290949407,0.0127079382379059,0.00618330993442596,0.0161843957081994,0.00789263726118714,0.00664918373295086,0.00371507693856529,0.00550553507599702,0.00581889499243375,0.00863054916999106,0.0178030869470042,0.0102368923634602,0.0084072408994124,0.0093616125728387,0.00807208951654331,0.00576189790732834,0.0197628027379,0.00868273593499235,0.00500017023123926,0.00642982673677066,0.00939201682715838,0.00261919571108693
"262",0.172450182400394,0.0964629274902533,0.0780916997681082,0.048010276380237,0.0532946453777477,0.0505241699860164,0.0492017901703167,0.0450880288353587,0.0353800384552275,0.0273824656249193,0.0191634254191773,0.0220976964098088,0.0152770891148615,0.0200047972018216,0.0269988750606268,0.0170043487782823,0.0170926143478645,0.0227397918894372,0.0152272678629297,0.0121914757483045,0.0052364530373651,0.0158310854829421,0.00713597745301462,0.00578355522684417,0.00257181202563902,0.00459419318124451,0.00490316834392028,0.00796439341918497,0.0172186525259614,0.00931458113789816,0.00746764652242954,0.00857803867675648,0.00740561820769259,0.00485554557070464,0.0195813775786195,0.00809425553574013,0.0039678474871116,0.0055767550892879,0.00873914229759472,0.00149629487835503
"263",0.164095921270979,0.0915971383854164,0.0742642095798564,0.0467403345911816,0.0510978812620486,0.0485559259657374,0.0463435199276766,0.0435973623274779,0.0337593880945728,0.0274720453101052,0.0193723685583543,0.0219857682061665,0.0155815514297342,0.0199468443711487,0.0254412936182186,0.0164978227898655,0.0177974565859403,0.0228678768230022,0.0158275614260154,0.0130469454295009,0.0069049718153822,0.0153494383710426,0.00857587007001483,0.00744978210674473,0.00426593684618367,0.00645462960404299,0.00647068272506992,0.00909671142748475,0.0173747970798044,0.0100171062437094,0.00906075860645921,0.010251306151767,0.00871098495077987,0.00677007643969145,0.0200730208116128,0.00970619749100352,0.00602256525757769,0.00751834437123277,0.0100119716062443,0.00402563207115293
"264",0.168304705116218,0.0943955884259585,0.0762003696600955,0.047384158849015,0.0528805662682444,0.0494541195247211,0.0490068844072217,0.0444393725868827,0.0344472818552183,0.0278238532563637,0.0194281481759323,0.0216885253590334,0.0154944525386494,0.0195940115514508,0.0263585514781443,0.0166840171370985,0.0174580242553586,0.0224980040792437,0.0159185799027516,0.0121037823621347,0.00596907428777723,0.0159205503747785,0.00787205440919955,0.00633294240455218,0.00349581111731798,0.00611488830058704,0.00550471129358619,0.00865856849499478,0.0173820497905237,0.00962373603163898,0.00787196844467765,0.00913043065844638,0.00776228032810453,0.00584910143858557,0.0194151357744779,0.00890405599032513,0.00499895010889706,0.00621276460735385,0.0090723603618595,0.00234556899257967
"265",0.171402493249472,0.0949074583121649,0.0765970553914213,0.0477838470307556,0.0528433088551666,0.0500338292488427,0.0478499425271135,0.0440727449785249,0.034049205657065,0.0274417482960527,0.0191771854221405,0.0216111675026135,0.0153625207510129,0.0197916114873516,0.0260271705778791,0.0162718850226166,0.0168752844018901,0.0226257018292465,0.0155785791864036,0.0121976603168104,0.00579610415335901,0.0149852503875414,0.00734738883295586,0.0065643536339147,0.00393547188715104,0.00598866154513012,0.00557374524458261,0.00819730448652807,0.017238347882719,0.00959453832790946,0.00816101297220452,0.00933949277116012,0.00817806336087054,0.00560145934642528,0.0189260555350474,0.00883823005225122,0.00507468811004263,0.00641125694875426,0.00900116841207399,0.00274700606483465
"266",0.164306719824379,0.0910950363499152,0.0741431452384179,0.0468531417748962,0.0506461533127652,0.0487975375452109,0.0463745210651315,0.0432036708802467,0.033526178511693,0.0271980443097177,0.019081373252308,0.0216295892322711,0.0158455952209701,0.0201952075159665,0.0255262936401808,0.0168962819766337,0.0172760124671017,0.0226355100580478,0.0159711513134286,0.0126429806265851,0.00691036864843801,0.0157584063682554,0.00864190055639809,0.0073387021793026,0.00488299799462782,0.00680361741308484,0.00667225520405584,0.0088785742076001,0.0175644232682688,0.0105380684541638,0.00933814190932262,0.0102838957013775,0.00919818073990159,0.00664651858007812,0.0196833808118224,0.00965026460890088,0.00600692146407617,0.00733975125727201,0.0102312859128979,0.00378820060428914
"267",0.16714997136269,0.0932464085920378,0.0762895007940583,0.0472308637043865,0.0522281622006644,0.0495177749676675,0.0483434928733474,0.0441671139094264,0.0341851618823494,0.0279423739456803,0.0196036420477037,0.0215406320787939,0.0160244015611924,0.0198346453497856,0.0263027317642514,0.0166585924777438,0.0174690903030615,0.022423253487029,0.0161236530333102,0.0120787530117304,0.00603349057831758,0.0160980838727476,0.00807738301528002,0.00641581968232308,0.00404903442165037,0.00643940795069755,0.00571695683147523,0.00875944678250674,0.0175161705007877,0.00972048266878805,0.00833107235520793,0.00916524003328106,0.00819123150230371,0.00592865077211068,0.0190035279521468,0.00897522742436494,0.00517088792726962,0.00646929572518939,0.00912815818811974,0.00245021246852277
"268",0.171498267115177,0.0951393818955402,0.077965330069866,0.0482795438305362,0.0533725846867634,0.0508251390842037,0.0490391470807196,0.0444129192801923,0.0347405526982794,0.0279122816112461,0.0196497081516136,0.021858686107588,0.0155041835941421,0.0198042001389487,0.0266559595269142,0.0167594786405113,0.0173045083243501,0.0227305301618445,0.0158089960347729,0.0117277766015354,0.00524754165866211,0.0159829836644309,0.00756925242768972,0.00561221009080072,0.00310789920052111,0.00554870766372096,0.00490618412549847,0.00796905617296732,0.0174902114011319,0.00931216888732911,0.00763318458759557,0.00867676093523556,0.00750431966220113,0.00478872918657797,0.0192273279084034,0.00828113367394048,0.00423548802497801,0.00560951003137715,0.00878042739765797,0.00152772866453621
